timestamp,temperature,humidity,gas,yolo_fire_conf,yolo_smoke_conf,alert_state
2026-06-11T15:09:57.637,0.0,0.0,0,,,2
2026-06-11T15:09:57.742,0.0,0.0,0,,,2
2026-06-11T15:09:57.848,0.0,0.0,0,,,2
2026-06-11T15:09:57.952,0.0,0.0,0,,,2
2026-06-11T15:09:58.057,0.0,0.0,0,,,2
2026-06-11T15:09:58.162,0.0,0.0,0,,,2
2026-06-11T15:09:58.267,0.0,0.0,0,,,2
2026-06-11T15:09:58.373,0.0,0.0,0,,,2
2026-06-11T15:09:58.478,0.0,0.0,0,,,2
2026-06-11T15:09:58.581,0.0,0.0,0,,,2
2026-06-11T15:09:58.686,0.0,0.0,0,,,2
2026-06-11T15:09:58.790,0.0,0.0,0,,,2
2026-06-11T15:09:58.894,0.0,0.0,0,,,2
2026-06-11T15:09:58.999,0.0,0.0,0,,,2
2026-06-11T15:09:59.104,0.0,0.0,0,,,2
2026-06-11T15:09:59.210,0.0,0.0,0,,,2
2026-06-11T15:09:59.315,0.0,0.0,0,,,2
2026-06-11T15:09:59.420,0.0,0.0,0,,,2
2026-06-11T15:09:59.525,0.0,0.0,0,,,2
2026-06-11T15:09:59.629,0.0,0.0,0,,,2
2026-06-11T15:09:59.734,0.0,0.0,0,,,2
2026-06-11T15:09:59.839,0.0,0.0,0,,,2
2026-06-11T15:09:59.943,0.0,0.0,0,,,2
2026-06-11T15:10:00.048,0.0,0.0,0,,,2
2026-06-11T15:10:00.155,0.0,0.0,0,,,2
2026-06-11T15:10:00.260,0.0,0.0,0,,,2
2026-06-11T15:10:00.366,0.0,0.0,0,,,2
2026-06-11T15:10:00.471,0.0,0.0,0,,,2
2026-06-11T15:10:00.578,0.0,0.0,0,,,2
2026-06-11T15:10:00.684,0.0,0.0,0,,,2
2026-06-11T15:10:00.788,0.0,0.0,0,,,2
2026-06-11T15:10:00.891,0.0,0.0,0,,,2
2026-06-11T15:10:00.995,0.0,0.0,0,,,2
2026-06-11T15:10:01.101,0.0,0.0,0,,,2
2026-06-11T15:10:01.206,0.0,0.0,0,,,2
2026-06-11T15:10:01.310,0.0,0.0,0,,,2
2026-06-11T15:10:01.416,0.0,0.0,0,,,2
2026-06-11T15:10:01.520,0.0,0.0,0,,,2
2026-06-11T15:10:01.625,0.0,0.0,0,,,2
2026-06-11T15:10:01.732,0.0,0.0,0,,,2
2026-06-11T15:10:01.836,0.0,0.0,0,,,2
2026-06-11T15:10:01.941,0.0,0.0,0,,,2
2026-06-11T15:10:02.045,0.0,0.0,0,,,2
2026-06-11T15:10:02.150,0.0,0.0,0,,,2
2026-06-11T15:10:02.254,0.0,0.0,0,,,2
2026-06-11T15:10:02.360,0.0,0.0,0,,,2
2026-06-11T15:10:02.463,0.0,0.0,0,,,2
2026-06-11T15:10:02.566,0.0,0.0,0,,,2
2026-06-11T15:10:02.669,0.0,0.0,0,,,2
2026-06-11T15:10:02.775,0.0,0.0,0,,,2
2026-06-11T15:10:02.881,0.0,0.0,0,,,2
2026-06-11T15:10:02.987,0.0,0.0,0,,,2
2026-06-11T15:10:03.093,0.0,0.0,0,,,2
2026-06-11T15:10:03.198,0.0,0.0,0,,,2
2026-06-11T15:10:03.302,0.0,0.0,0,,,2
2026-06-11T15:10:03.407,0.0,0.0,0,,,2
2026-06-11T15:10:03.511,0.0,0.0,0,,,2
2026-06-11T15:10:03.616,0.0,0.0,0,,,2
2026-06-11T15:10:03.723,0.0,0.0,0,,,2
2026-06-11T15:10:03.827,0.0,0.0,0,,,2
2026-06-11T15:10:03.932,0.0,0.0,0,,,2
2026-06-11T15:10:04.036,0.0,0.0,0,,,2
2026-06-11T15:10:04.142,0.0,0.0,0,,,2
2026-06-11T15:10:04.245,0.0,0.0,0,,,2
2026-06-11T15:10:04.350,0.0,0.0,0,,,2
2026-06-11T15:10:04.454,0.0,0.0,0,,,2
2026-06-11T15:10:04.560,0.0,0.0,0,,,2
2026-06-11T15:10:04.665,0.0,0.0,0,,,2
2026-06-11T15:10:04.770,0.0,0.0,0,,,2
2026-06-11T15:10:04.876,0.0,0.0,0,,,2
2026-06-11T15:10:04.981,0.0,0.0,0,,,2
2026-06-11T15:10:05.084,0.0,0.0,0,,,2
2026-06-11T15:10:05.187,0.0,0.0,0,,,2
2026-06-11T15:10:05.293,0.0,0.0,0,,,2
2026-06-11T15:10:05.398,0.0,0.0,0,,,2
2026-06-11T15:10:05.503,0.0,0.0,0,,,2
2026-06-11T15:10:05.607,0.0,0.0,0,,,2
2026-06-11T15:10:05.710,0.0,0.0,0,,,2
2026-06-11T15:10:05.816,0.0,0.0,0,,,2
2026-06-11T15:10:05.920,0.0,0.0,0,,,2
2026-06-11T15:10:06.024,0.0,0.0,0,,,2
2026-06-11T15:10:06.130,0.0,0.0,0,,,2
2026-06-11T15:10:06.235,0.0,0.0,0,,,2
2026-06-11T15:10:06.338,0.0,0.0,0,,,2
2026-06-11T15:10:06.443,0.0,0.0,0,,,2
2026-06-11T15:10:06.549,0.0,0.0,0,,,2
2026-06-11T15:10:06.654,0.0,0.0,0,,,2
2026-06-11T15:10:06.759,0.0,0.0,0,,,2
2026-06-11T15:10:06.865,0.0,0.0,0,,,2
2026-06-11T15:10:06.970,0.0,0.0,0,,,2
2026-06-11T15:10:07.075,0.0,0.0,0,,,2
2026-06-11T15:10:07.180,0.0,0.0,0,,,2
2026-06-11T15:10:07.283,0.0,0.0,0,,,2
2026-06-11T15:10:07.388,0.0,0.0,0,,,2
2026-06-11T15:10:07.494,0.0,0.0,0,,,2
2026-06-11T15:10:07.598,0.0,0.0,0,,,2
2026-06-11T15:10:07.705,0.0,0.0,0,,,2
2026-06-11T15:10:07.809,0.0,0.0,0,,,2
2026-06-11T15:10:07.914,0.0,0.0,0,,,2
2026-06-11T15:10:08.019,0.0,0.0,0,,,2
2026-06-11T15:10:08.124,0.0,0.0,0,,,2
2026-06-11T15:10:08.229,0.0,0.0,0,,,2
2026-06-11T15:10:08.334,0.0,0.0,0,,,2
2026-06-11T15:10:08.440,0.0,0.0,0,,,2
2026-06-11T15:10:08.545,0.0,0.0,0,,,2
2026-06-11T15:10:08.650,0.0,0.0,0,,,2
2026-06-11T15:10:08.756,0.0,0.0,0,,,2
2026-06-11T15:10:08.860,0.0,0.0,0,,,2
2026-06-11T15:10:08.965,0.0,0.0,0,,,2
2026-06-11T15:10:09.070,0.0,0.0,0,,,2
2026-06-11T15:10:09.175,0.0,0.0,0,,,2
2026-06-11T15:10:09.281,0.0,0.0,0,,,2
2026-06-11T15:10:09.384,0.0,0.0,0,,,2
2026-06-11T15:10:09.488,0.0,0.0,0,,,2
2026-06-11T15:10:09.593,0.0,0.0,0,,,2
2026-06-11T15:10:09.698,0.0,0.0,0,,,2
2026-06-11T15:10:09.804,0.0,0.0,0,,,2
2026-06-11T15:10:09.908,0.0,0.0,0,,,2
2026-06-11T15:10:10.012,0.0,0.0,0,,,2
2026-06-11T15:10:10.117,0.0,0.0,0,,,2
2026-06-11T15:10:10.221,0.0,0.0,0,,,2
2026-06-11T15:10:10.327,0.0,0.0,0,,,2
2026-06-11T15:10:10.432,0.0,0.0,0,,,2
2026-06-11T15:10:10.537,0.0,0.0,0,,,2
2026-06-11T15:10:10.641,0.0,0.0,0,,,2
2026-06-11T15:10:10.752,0.0,0.0,0,,,2
2026-06-11T15:10:10.858,0.0,0.0,0,,,2
2026-06-11T15:10:10.962,0.0,0.0,0,,,2
2026-06-11T15:10:11.067,0.0,0.0,0,,,2
2026-06-11T15:10:11.172,0.0,0.0,0,,,2
2026-06-11T15:10:11.275,0.0,0.0,0,,,2
2026-06-11T15:10:11.384,0.0,0.0,0,,,2
2026-06-11T15:10:11.489,0.0,0.0,0,,,2
2026-06-11T15:10:11.594,0.0,0.0,0,,,2
2026-06-11T15:10:11.697,0.0,0.0,0,,,2
2026-06-11T15:10:11.802,0.0,0.0,0,,,2
2026-06-11T15:10:11.906,0.0,0.0,0,,,2
2026-06-11T15:10:12.011,0.0,0.0,0,,,2
2026-06-11T15:10:12.115,0.0,0.0,0,,,2
2026-06-11T15:10:12.220,0.0,0.0,0,,,2
2026-06-11T15:10:12.323,0.0,0.0,0,,,2
2026-06-11T15:10:12.427,0.0,0.0,0,,,2
2026-06-11T15:10:12.534,0.0,0.0,0,,,2
2026-06-11T15:10:12.638,0.0,0.0,0,,,2
2026-06-11T15:10:12.743,0.0,0.0,0,,,2
2026-06-11T15:10:12.851,0.0,0.0,0,,,2
2026-06-11T15:10:12.956,0.0,0.0,0,,,2
2026-06-11T15:10:13.060,0.0,0.0,0,,,2
2026-06-11T15:10:13.164,0.0,0.0,0,,,2
2026-06-11T15:10:13.269,0.0,0.0,0,,,2
2026-06-11T15:10:13.374,0.0,0.0,0,,,2
2026-06-11T15:10:13.478,0.0,0.0,0,,,2
2026-06-11T15:10:13.583,0.0,0.0,0,,,2
2026-06-11T15:10:13.689,0.0,0.0,0,,,2
2026-06-11T15:10:13.795,0.0,0.0,0,,,2
2026-06-11T15:10:13.900,0.0,0.0,0,,,2
2026-06-11T15:10:14.004,0.0,0.0,0,,,2
2026-06-11T15:10:14.108,0.0,0.0,0,,,2
2026-06-11T15:10:14.213,0.0,0.0,0,,,2
2026-06-11T15:10:14.318,0.0,0.0,0,,,2
2026-06-11T15:10:14.422,0.0,0.0,0,,,2
2026-06-11T15:10:14.528,0.0,0.0,0,,,2
2026-06-11T15:10:14.633,0.0,0.0,0,,,2
2026-06-11T15:10:14.736,0.0,0.0,0,,,2
2026-06-11T15:10:14.842,0.0,0.0,0,,,2
2026-06-11T15:10:14.945,0.0,0.0,0,,,2
2026-06-11T15:10:15.049,0.0,0.0,0,,,2
2026-06-11T15:10:15.152,0.0,0.0,0,,,2
2026-06-11T15:10:15.256,0.0,0.0,0,,,2
2026-06-11T15:10:15.361,0.0,0.0,0,,,2
2026-06-11T15:10:15.466,0.0,0.0,0,,,2
2026-06-11T15:10:15.571,0.0,0.0,0,,,2
2026-06-11T15:10:15.677,0.0,0.0,0,,,2
2026-06-11T15:10:15.782,0.0,0.0,0,,,2
2026-06-11T15:10:15.886,0.0,0.0,0,,,2
2026-06-11T15:10:15.991,0.0,0.0,0,,,2
2026-06-11T15:10:16.097,0.0,0.0,0,,,2
2026-06-11T15:10:16.202,0.0,0.0,0,,,2
2026-06-11T15:10:16.306,0.0,0.0,0,,,2
2026-06-11T15:10:16.411,0.0,0.0,0,,,2
2026-06-11T15:10:16.514,0.0,0.0,0,,,2
2026-06-11T15:10:16.619,0.0,0.0,0,,,2
2026-06-11T15:10:16.724,0.0,0.0,0,,,2
2026-06-11T15:10:16.830,0.0,0.0,0,,,2
2026-06-11T15:10:16.935,0.0,0.0,0,,,2
2026-06-11T15:10:17.039,0.0,0.0,0,,,2
2026-06-11T15:10:17.144,0.0,0.0,0,,,2
2026-06-11T15:10:17.250,0.0,0.0,0,,,2
2026-06-11T15:10:17.354,0.0,0.0,0,,,2
2026-06-11T15:10:17.466,0.0,0.0,0,,,2
2026-06-11T15:10:17.572,0.0,0.0,0,,,2
2026-06-11T15:10:17.837,0.0,0.0,0,,,2
2026-06-11T15:10:17.941,0.0,0.0,0,,,2
2026-06-11T15:10:18.046,0.0,0.0,0,,,2
2026-06-11T15:10:18.151,0.0,0.0,0,,,2
2026-06-11T15:10:18.256,0.0,0.0,0,,,2
2026-06-11T15:10:18.360,0.0,0.0,0,,,2
2026-06-11T15:10:18.465,0.0,0.0,0,,,2
2026-06-11T15:10:18.570,0.0,0.0,0,,,2
2026-06-11T15:10:18.675,0.0,0.0,0,,,2
2026-06-11T15:10:18.779,0.0,0.0,0,,,2
2026-06-11T15:10:18.884,0.0,0.0,0,,,2
2026-06-11T15:10:18.990,0.0,0.0,0,,,2
2026-06-11T15:10:19.096,0.0,0.0,0,,,2
2026-06-11T15:10:19.200,0.0,0.0,0,,,2
2026-06-11T15:10:19.305,0.0,0.0,0,,,2
2026-06-11T15:10:19.410,0.0,0.0,0,,,2
2026-06-11T15:10:19.516,0.0,0.0,0,,,2
2026-06-11T15:10:19.619,0.0,0.0,0,,,2
2026-06-11T15:10:19.725,0.0,0.0,0,,,2
2026-06-11T15:10:19.830,0.0,0.0,0,,,2
2026-06-11T15:10:19.935,0.0,0.0,0,,,2
2026-06-11T15:10:20.040,0.0,0.0,0,,,2
2026-06-11T15:10:20.145,0.0,0.0,0,,,2
2026-06-11T15:10:20.251,0.0,0.0,0,,,2
2026-06-11T15:10:20.356,0.0,0.0,0,,,2
2026-06-11T15:10:20.460,0.0,0.0,0,,,2
2026-06-11T15:10:20.565,0.0,0.0,0,,,2
2026-06-11T15:10:20.670,0.0,0.0,0,,,2
2026-06-11T15:10:20.775,0.0,0.0,0,,,2
2026-06-11T15:10:20.879,0.0,0.0,0,,,2
2026-06-11T15:10:20.986,0.0,0.0,0,,,2
2026-06-11T15:10:21.091,0.0,0.0,0,,,2
2026-06-11T15:10:21.195,0.0,0.0,0,,,2
2026-06-11T15:10:21.299,0.0,0.0,0,,,2
2026-06-11T15:10:21.404,0.0,0.0,0,,,2
2026-06-11T15:10:21.509,0.0,0.0,0,,,2
2026-06-11T15:10:21.614,0.0,0.0,0,,,2
2026-06-11T15:10:21.717,0.0,0.0,0,,,2
2026-06-11T15:10:21.821,0.0,0.0,0,,,2
2026-06-11T15:10:21.927,0.0,0.0,0,,,2
2026-06-11T15:10:22.032,0.0,0.0,0,,,2
2026-06-11T15:10:22.136,0.0,0.0,0,,,2
2026-06-11T15:10:22.241,0.0,0.0,0,,,2
2026-06-11T15:10:22.346,0.0,0.0,0,,,2
2026-06-11T15:10:22.452,0.0,0.0,0,,,2
2026-06-11T15:10:22.556,0.0,0.0,0,,,2
2026-06-11T15:10:22.662,0.0,0.0,0,,,2
2026-06-11T15:10:22.767,0.0,0.0,0,,,2
2026-06-11T15:10:22.871,0.0,0.0,0,,,2
2026-06-11T15:10:22.976,0.0,0.0,0,,,2
2026-06-11T15:10:23.080,0.0,0.0,0,,,2
2026-06-11T15:10:23.183,0.0,0.0,0,,,2
2026-06-11T15:10:23.288,0.0,0.0,0,,,2
2026-06-11T15:10:23.392,0.0,0.0,0,,,2
2026-06-11T15:10:23.498,0.0,0.0,0,,,2
2026-06-11T15:10:23.603,0.0,0.0,0,,,2
2026-06-11T15:10:23.709,0.0,0.0,0,,,2
2026-06-11T15:10:23.813,0.0,0.0,0,,,2
2026-06-11T15:10:23.919,0.0,0.0,0,,,2
2026-06-11T15:10:24.024,0.0,0.0,0,,,2
2026-06-11T15:10:24.129,0.0,0.0,0,,,2
2026-06-11T15:10:24.233,0.0,0.0,0,,,2
2026-06-11T15:10:24.337,0.0,0.0,0,,,2
2026-06-11T15:10:24.441,0.0,0.0,0,,,2
2026-06-11T15:10:24.545,0.0,0.0,0,,,2
2026-06-11T15:10:24.651,0.0,0.0,0,,,2
2026-06-11T15:10:24.755,0.0,0.0,0,,,2
2026-06-11T15:10:24.860,0.0,0.0,0,,,2
2026-06-11T15:10:24.965,0.0,0.0,0,,,2
2026-06-11T15:10:25.070,0.0,0.0,0,,,2
2026-06-11T15:10:25.174,0.0,0.0,0,,,2
2026-06-11T15:10:25.279,0.0,0.0,0,,,2
2026-06-11T15:10:25.385,0.0,0.0,0,,,2
2026-06-11T15:10:25.490,0.0,0.0,0,,,2
2026-06-11T15:10:25.594,0.0,0.0,0,,,2
2026-06-11T15:10:25.699,0.0,0.0,0,,,2
2026-06-11T15:10:25.804,0.0,0.0,0,,,2
2026-06-11T15:10:25.909,0.0,0.0,0,,,2
2026-06-11T15:10:26.015,0.0,0.0,0,,,2
2026-06-11T15:10:26.120,0.0,0.0,0,,,2
2026-06-11T15:10:26.224,0.0,0.0,0,,,2
2026-06-11T15:10:26.331,0.0,0.0,0,,,2
2026-06-11T15:10:26.435,0.0,0.0,0,,,2
2026-06-11T15:10:26.540,0.0,0.0,0,,,2
2026-06-11T15:10:26.645,0.0,0.0,0,,,2
2026-06-11T15:10:26.750,0.0,0.0,0,,,2
2026-06-11T15:10:26.854,0.0,0.0,0,,,2
2026-06-11T15:10:26.959,0.0,0.0,0,,,2
2026-06-11T15:10:27.064,0.0,0.0,0,,,2
2026-06-11T15:10:27.169,0.0,0.0,0,,,2
2026-06-11T15:10:27.275,0.0,0.0,0,,,2
2026-06-11T15:10:27.381,0.0,0.0,0,,,2
2026-06-11T15:10:27.485,0.0,0.0,0,,,2
2026-06-11T15:10:27.591,0.0,0.0,0,,,2
2026-06-11T15:10:27.696,0.0,0.0,0,,,2
2026-06-11T15:10:27.802,0.0,0.0,0,,,2
2026-06-11T15:10:27.907,0.0,0.0,0,,,2
2026-06-11T15:10:28.013,0.0,0.0,0,,,2
2026-06-11T15:10:28.119,0.0,0.0,0,,,2
2026-06-11T15:10:28.224,0.0,0.0,0,,,2
2026-06-11T15:10:28.330,0.0,0.0,0,,,2
2026-06-11T15:10:28.434,0.0,0.0,0,,,2
2026-06-11T15:10:28.540,0.0,0.0,0,,,2
2026-06-11T15:10:28.645,0.0,0.0,0,,,2
2026-06-11T15:10:28.750,0.0,0.0,0,,,2
2026-06-11T15:10:28.854,0.0,0.0,0,,,2
2026-06-11T15:10:28.960,0.0,0.0,0,,,2
2026-06-11T15:10:29.063,0.0,0.0,0,,,2
2026-06-11T15:10:29.165,0.0,0.0,0,,,2
2026-06-11T15:10:29.271,0.0,0.0,0,,,2
2026-06-11T15:10:29.375,0.0,0.0,0,,,2
2026-06-11T15:10:29.479,0.0,0.0,0,,,2
2026-06-11T15:10:29.583,0.0,0.0,0,,,2
2026-06-11T15:10:29.688,0.0,0.0,0,,,2
2026-06-11T15:10:29.792,0.0,0.0,0,,,2
2026-06-11T15:10:29.900,0.0,0.0,0,,,2
2026-06-11T15:10:30.004,0.0,0.0,0,,,2
2026-06-11T15:10:30.110,0.0,0.0,0,,,2
2026-06-11T15:10:30.214,0.0,0.0,0,,,2
2026-06-11T15:10:30.320,0.0,0.0,0,,,2
2026-06-11T15:10:30.424,0.0,0.0,0,,,2
2026-06-11T15:10:30.530,0.0,0.0,0,,,2
2026-06-11T15:10:30.634,0.0,0.0,0,,,2
2026-06-11T15:10:30.745,0.0,0.0,0,,,2
2026-06-11T15:10:30.859,0.0,0.0,0,,,2
2026-06-11T15:10:30.966,0.0,0.0,0,,,2
2026-06-11T15:10:31.083,0.0,0.0,0,,,2
2026-06-11T15:10:31.197,0.0,0.0,0,,,2
2026-06-11T15:10:31.314,0.0,0.0,0,,,2
2026-06-11T15:10:31.426,0.0,0.0,0,,,2
2026-06-11T15:10:31.539,0.0,0.0,0,,,2
2026-06-11T15:10:31.648,0.0,0.0,0,,,2
2026-06-11T15:10:31.757,0.0,0.0,0,,,2
2026-06-11T15:10:31.874,0.0,0.0,0,,,2
2026-06-11T15:10:31.998,0.0,0.0,0,,,2
2026-06-11T15:10:32.105,0.0,0.0,0,,,2
2026-06-11T15:10:32.212,0.0,0.0,0,,,2
2026-06-11T15:10:32.326,0.0,0.0,0,,,2
2026-06-11T15:10:32.448,0.0,0.0,0,,,2
2026-06-11T15:10:32.563,0.0,0.0,0,,,2
2026-06-11T15:10:32.676,0.0,0.0,0,,,2
2026-06-11T15:10:32.783,0.0,0.0,0,,,2
2026-06-11T15:10:32.896,0.0,0.0,0,,,2
2026-06-11T15:10:33.011,0.0,0.0,0,,,2
2026-06-11T15:10:33.130,0.0,0.0,0,,,2
2026-06-11T15:10:33.246,0.0,0.0,0,,,2
2026-06-11T15:10:33.354,0.0,0.0,0,,,2
2026-06-11T15:10:33.461,0.0,0.0,0,,,2
2026-06-11T15:10:33.577,0.0,0.0,0,,,2
2026-06-11T15:10:33.692,0.0,0.0,0,,,2
2026-06-11T15:10:33.810,0.0,0.0,0,,,2
2026-06-11T15:10:33.916,0.0,0.0,0,,,2
2026-06-11T15:10:34.027,0.0,0.0,0,,,2
2026-06-11T15:10:34.141,0.0,0.0,0,,,2
2026-06-11T15:10:34.247,0.0,0.0,0,,,2
2026-06-11T15:10:34.360,0.0,0.0,0,,,2
2026-06-11T15:10:34.480,0.0,0.0,0,,,2
2026-06-11T15:10:34.595,0.0,0.0,0,,,2
2026-06-11T15:10:34.707,0.0,0.0,0,,,2
2026-06-11T15:10:34.827,0.0,0.0,0,,,2
2026-06-11T15:10:34.949,0.0,0.0,0,,,2
2026-06-11T15:10:35.058,0.0,0.0,0,,,2
2026-06-11T15:10:35.175,0.0,0.0,0,,,2
2026-06-11T15:10:35.287,0.0,0.0,0,,,2
2026-06-11T15:10:35.398,0.0,0.0,0,,,2
2026-06-11T15:10:35.505,0.0,0.0,0,,,2
2026-06-11T15:10:35.618,0.0,0.0,0,,,2
2026-06-11T15:10:35.734,0.0,0.0,0,,,2
2026-06-11T15:10:35.840,0.0,0.0,0,,,2
2026-06-11T15:10:35.953,0.0,0.0,0,,,2
2026-06-11T15:10:36.072,0.0,0.0,0,,,2
2026-06-11T15:10:36.191,0.0,0.0,0,,,2
2026-06-11T15:10:36.307,0.0,0.0,0,,,2
2026-06-11T15:10:36.421,0.0,0.0,0,,,2
2026-06-11T15:10:36.533,0.0,0.0,0,,,2
2026-06-11T15:10:36.645,0.0,0.0,0,,,2
2026-06-11T15:10:36.759,0.0,0.0,0,,,2
2026-06-11T15:10:36.882,0.0,0.0,0,,,2
2026-06-11T15:10:36.992,0.0,0.0,0,,,2
2026-06-11T15:10:37.104,0.0,0.0,0,,,2
2026-06-11T15:10:37.216,0.0,0.0,0,,,2
2026-06-11T15:10:37.323,0.0,0.0,0,,,2
2026-06-11T15:10:37.433,0.0,0.0,0,,,2
2026-06-11T15:10:37.541,0.0,0.0,0,,,2
2026-06-11T15:10:37.658,0.0,0.0,0,,,2
2026-06-11T15:10:37.774,0.0,0.0,0,,,2
2026-06-11T15:10:37.892,0.0,0.0,0,,,2
2026-06-11T15:10:38.004,0.0,0.0,0,,,2
2026-06-11T15:10:38.121,0.0,0.0,0,,,2
2026-06-11T15:10:38.230,0.0,0.0,0,,,2
2026-06-11T15:10:38.338,0.0,0.0,0,,,2
2026-06-11T15:10:38.455,0.0,0.0,0,,,2
2026-06-11T15:10:38.567,0.0,0.0,0,,,2
2026-06-11T15:10:38.679,0.0,0.0,0,,,2
2026-06-11T15:10:38.792,0.0,0.0,0,,,2
2026-06-11T15:10:38.903,0.0,0.0,0,,,2
2026-06-11T15:10:39.022,0.0,0.0,0,,,2
2026-06-11T15:10:39.127,0.0,0.0,0,,,2
2026-06-11T15:10:39.232,0.0,0.0,0,,,2
2026-06-11T15:10:39.338,0.0,0.0,0,,,2
2026-06-11T15:10:39.444,0.0,0.0,0,,,2
2026-06-11T15:10:39.549,0.0,0.0,0,,,2
2026-06-11T15:10:39.653,0.0,0.0,0,,,2
2026-06-11T15:10:39.759,0.0,0.0,0,,,2
2026-06-11T15:10:39.864,0.0,0.0,0,,,2
2026-06-11T15:10:39.969,0.0,0.0,0,,,2
2026-06-11T15:10:40.074,0.0,0.0,0,,,2
2026-06-11T15:10:40.180,0.0,0.0,0,,,2
2026-06-11T15:10:40.283,0.0,0.0,0,,,2
2026-06-11T15:10:40.388,0.0,0.0,0,,,2
2026-06-11T15:10:40.493,0.0,0.0,0,,,2
2026-06-11T15:10:40.597,0.0,0.0,0,,,2
